,,0
weekly_hosp_admissions_per_million,life_expectancy,0.03485288557669541
hospital_beds_per_thousand,new_deaths_per_million,0.034952914706210564
new_deaths_per_million,hospital_beds_per_thousand,0.034952914706210564
weekly_icu_admissions,new_tests_per_thousand,0.03519258555899592
new_tests_per_thousand,weekly_icu_admissions,0.03519258555899592
new_cases_per_million,people_vaccinated_per_hundred,0.035193438834779
people_vaccinated_per_hundred,new_cases_per_million,0.035193438834779
new_vaccinations_smoothed_per_million,hospital_beds_per_thousand,0.03524658853690502
hospital_beds_per_thousand,new_vaccinations_smoothed_per_million,0.03524658853690502
new_cases_smoothed,total_deaths_per_million,0.035451048313805515
total_deaths_per_million,new_cases_smoothed,0.035451048313805515
total_tests,new_people_vaccinated_smoothed,0.03556209050757675
new_people_vaccinated_smoothed,total_tests,0.03556209050757675
extreme_poverty,handwashing_facilities,0.03562979071742902
handwashing_facilities,extreme_poverty,0.03562979071742902
new_tests,total_cases_per_million,0.035643428178726434
total_cases_per_million,new_tests,0.035643428178726434
new_vaccinations,tests_per_case,0.03566983374224426
tests_per_case,new_vaccinations,0.03566983374224426
life_expectancy,new_cases_smoothed_per_million,0.035831723174886324
new_cases_smoothed_per_million,life_expectancy,0.035831723174886324
diabetes_prevalence,total_tests,0.035846358623126934
total_tests,diabetes_prevalence,0.035846358623126934
new_tests_per_thousand,people_fully_vaccinated,0.035896365168840365
people_fully_vaccinated,new_tests_per_thousand,0.035896365168840365
life_expectancy,new_deaths_smoothed_per_million,0.03590231678979285
new_cases_per_million,new_cases_smoothed,0.036009102077198034
new_cases_smoothed,new_cases_per_million,0.036009102077198034
new_cases_per_million,people_fully_vaccinated_per_hundred,0.03623454111712144
people_fully_vaccinated_per_hundred,new_cases_per_million,0.03623454111712144
excess_mortality_cumulative,weekly_icu_admissions,0.036326585113075724
weekly_icu_admissions,excess_mortality_cumulative,0.036326585113075724
new_cases,new_cases_smoothed_per_million,0.03652593859640508
new_cases_smoothed_per_million,new_cases,0.03652593859640508
new_deaths,icu_patients,0.0369078781216877
icu_patients,new_deaths,0.0369078781216877
people_fully_vaccinated_per_hundred,new_tests_smoothed,0.03690828940673043
new_tests_smoothed,people_fully_vaccinated_per_hundred,0.03690828940673043
new_tests_per_thousand,positive_rate,0.03692511121449596
positive_rate,new_tests_per_thousand,0.03692511121449596
weekly_icu_admissions,excess_mortality_cumulative_per_million,0.03692642179454473
excess_mortality_cumulative_per_million,weekly_icu_admissions,0.03692642179454473
new_tests_smoothed,diabetes_prevalence,0.03716408849112521
diabetes_prevalence,new_tests_smoothed,0.03716408849112521
new_tests_per_thousand,new_people_vaccinated_smoothed_per_hundred,0.03720742783467788
new_people_vaccinated_smoothed_per_hundred,new_tests_per_thousand,0.03720742783467788
new_people_vaccinated_smoothed_per_hundred,hosp_patients,0.037240558009508706
hosp_patients,new_people_vaccinated_smoothed_per_hundred,0.037240558009508706
new_deaths,new_vaccinations,0.03724065525659764
new_vaccinations,new_deaths,0.03724065525659764
people_vaccinated_per_hundred,new_tests_smoothed,0.037352508842476075
new_tests_smoothed,people_vaccinated_per_hundred,0.037352508842476075
excess_mortality_cumulative_absolute,new_deaths_smoothed_per_million,0.03736759048357932
new_tests_smoothed,life_expectancy,0.037663553455834574
life_expectancy,new_tests_smoothed,0.037663553455834574
new_deaths,hosp_patients,0.03774810498156374
hosp_patients,new_deaths,0.03774810498156374
new_cases_per_million,weekly_icu_admissions,0.03778599446721566
weekly_icu_admissions,new_cases_per_million,0.03778599446721566
new_deaths_per_million,excess_mortality_cumulative_per_million,0.03801933053860845
excess_mortality_cumulative_per_million,new_deaths_per_million,0.03801933053860845
new_people_vaccinated_smoothed_per_hundred,gdp_per_capita,0.038025148460261365
gdp_per_capita,new_people_vaccinated_smoothed_per_hundred,0.038025148460261365
new_cases_per_million,positive_rate,0.03806724698702936
positive_rate,new_cases_per_million,0.03806724698702936
excess_mortality_cumulative,new_people_vaccinated_smoothed_per_hundred,0.03811544041757229
new_people_vaccinated_smoothed_per_hundred,excess_mortality_cumulative,0.03811544041757229
new_tests_smoothed,new_cases_smoothed,0.038212370684320485
new_cases_smoothed,new_tests_smoothed,0.038212370684320485
people_fully_vaccinated,positive_rate,0.03824286069289111
positive_rate,people_fully_vaccinated,0.03824286069289111
weekly_hosp_admissions,total_tests_per_thousand,0.038605032061397725
total_tests_per_thousand,weekly_hosp_admissions,0.038605032061397725
new_people_vaccinated_smoothed_per_hundred,new_cases_smoothed_per_million,0.03860954506080475
new_cases_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,0.03860954506080475
new_cases_smoothed_per_million,excess_mortality_cumulative,0.03870423043041759
excess_mortality_cumulative,new_cases_smoothed_per_million,0.03870423043041759
stringency_index,population_density,0.038803216409194326
population_density,stringency_index,0.038803216409194326
new_tests,positive_rate,0.03897680570971294
positive_rate,new_tests,0.03897680570971294
total_tests,life_expectancy,0.039242666243586445
life_expectancy,total_tests,0.039242666243586445
weekly_hosp_admissions,new_deaths_per_million,0.03937367030561554
new_deaths_per_million,weekly_hosp_admissions,0.03937367030561554
new_deaths,weekly_hosp_admissions,0.039398632693568636
weekly_hosp_admissions,new_deaths,0.039398632693568636
new_tests_per_thousand,people_vaccinated,0.039681355038543586
people_vaccinated,new_tests_per_thousand,0.039681355038543586
total_cases_per_million,weekly_hosp_admissions,0.03991602930486901
weekly_hosp_admissions,total_cases_per_million,0.03991602930486901
total_vaccinations,new_tests_per_thousand,0.03994029365553593
new_tests_per_thousand,total_vaccinations,0.03994029365553593
new_deaths_per_million,median_age,0.039968122599238674
median_age,new_deaths_per_million,0.039968122599238674
stringency_index,positive_rate,0.04041206001359959
positive_rate,stringency_index,0.04041206001359959
total_tests,icu_patients,0.0405777240385804
icu_patients,total_tests,0.0405777240385804
new_tests_smoothed_per_thousand,icu_patients,0.040584784842338115
icu_patients,new_tests_smoothed_per_thousand,0.040584784842338115
female_smokers,new_vaccinations_smoothed_per_million,0.040692243586000564
new_vaccinations_smoothed_per_million,female_smokers,0.040692243586000564
weekly_hosp_admissions_per_million,total_deaths,0.04073393159001848
total_deaths,weekly_hosp_admissions_per_million,0.04073393159001848
male_smokers,new_deaths_smoothed_per_million,0.04091448675796499
icu_patients,total_deaths,0.041006784277851725
total_deaths,icu_patients,0.041006784277851725
total_vaccinations,new_tests_smoothed_per_thousand,0.04111283642474473
new_tests_smoothed_per_thousand,total_vaccinations,0.04111283642474473
new_deaths_per_million,positive_rate,0.041260684422627446
positive_rate,new_deaths_per_million,0.041260684422627446
total_boosters_per_hundred,hosp_patients,0.04137995387746226
hosp_patients,total_boosters_per_hundred,0.04137995387746226
weekly_icu_admissions,excess_mortality_cumulative_absolute,0.041485424705913806
excess_mortality_cumulative_absolute,weekly_icu_admissions,0.041485424705913806
male_smokers,people_vaccinated_per_hundred,0.04155417578341301
people_vaccinated_per_hundred,male_smokers,0.04155417578341301
new_cases_smoothed,total_tests,0.04174510652564898
total_tests,new_cases_smoothed,0.04174510652564898
hospital_beds_per_thousand,new_vaccinations_smoothed,0.04182070034189357
new_vaccinations_smoothed,hospital_beds_per_thousand,0.04182070034189357
new_vaccinations_smoothed_per_million,weekly_hosp_admissions,0.04190236475192009
weekly_hosp_admissions,new_vaccinations_smoothed_per_million,0.04190236475192009
new_tests_smoothed_per_thousand,people_fully_vaccinated,0.042186262671668036
people_fully_vaccinated,new_tests_smoothed_per_thousand,0.042186262671668036
diabetes_prevalence,total_tests_per_thousand,0.042302599578443414
total_tests_per_thousand,diabetes_prevalence,0.042302599578443414
new_cases_smoothed,population_density,0.04232288766516595
population_density,new_cases_smoothed,0.04232288766516595
excess_mortality,diabetes_prevalence,0.04238244857867789
diabetes_prevalence,excess_mortality,0.04238244857867789
weekly_icu_admissions,new_deaths_per_million,0.042565174502312175
new_deaths_per_million,weekly_icu_admissions,0.042565174502312175
excess_mortality,new_tests,0.042596480180657204
new_tests,excess_mortality,0.042596480180657204
male_smokers,weekly_hosp_admissions,0.042629731167323374
weekly_hosp_admissions,male_smokers,0.042629731167323374
new_vaccinations_smoothed_per_million,new_cases_smoothed,0.04273264165400783
new_cases_smoothed,new_vaccinations_smoothed_per_million,0.04273264165400783
total_boosters,new_tests_per_thousand,0.042882712249011926
new_tests_per_thousand,total_boosters,0.042882712249011926
total_deaths,new_tests,0.04294474217817225
new_tests,total_deaths,0.04294474217817225
new_cases_smoothed_per_million,hospital_beds_per_thousand,0.043033434696186694
hospital_beds_per_thousand,new_cases_smoothed_per_million,0.043033434696186694
total_tests,total_boosters_per_hundred,0.043135492490318596
total_boosters_per_hundred,total_tests,0.043135492490318596
total_cases,new_tests_smoothed,0.04315103270668786
new_tests_smoothed,total_cases,0.04315103270668786
new_tests_per_thousand,new_vaccinations,0.04316027569608131
new_vaccinations,new_tests_per_thousand,0.04316027569608131
new_cases_smoothed,new_tests,0.043296472136547165
new_tests,new_cases_smoothed,0.043296472136547165
total_boosters_per_hundred,hosp_patients_per_million,0.043358656064975486
hosp_patients_per_million,total_boosters_per_hundred,0.043358656064975486
total_tests_per_thousand,hosp_patients,0.04342170827765061
hosp_patients,total_tests_per_thousand,0.04342170827765061
male_smokers,total_vaccinations_per_hundred,0.043633583565636354
total_vaccinations_per_hundred,male_smokers,0.043633583565636354
new_tests_smoothed_per_thousand,weekly_hosp_admissions,0.043716960508144914
weekly_hosp_admissions,new_tests_smoothed_per_thousand,0.043716960508144914
icu_patients,positive_rate,0.04374783160232438
positive_rate,icu_patients,0.04374783160232438
excess_mortality,new_cases_per_million,0.04374838079941713
new_cases_per_million,excess_mortality,0.04374838079941713
new_tests_smoothed_per_thousand,people_vaccinated,0.043879775313883686
people_vaccinated,new_tests_smoothed_per_thousand,0.043879775313883686
weekly_icu_admissions,new_people_vaccinated_smoothed_per_hundred,0.044176903960667514
new_people_vaccinated_smoothed_per_hundred,weekly_icu_admissions,0.044176903960667514
new_tests,new_people_vaccinated_smoothed,0.04423547866211756
new_people_vaccinated_smoothed,new_tests,0.04423547866211756
excess_mortality_cumulative_absolute,total_boosters,0.044330361444417744
total_boosters,excess_mortality_cumulative_absolute,0.044330361444417744
total_vaccinations,positive_rate,0.04439010023064945
positive_rate,total_vaccinations,0.04439010023064945
total_vaccinations,new_cases_smoothed,0.04460907315619386
new_cases_smoothed,total_vaccinations,0.04460907315619386
new_vaccinations_smoothed_per_million,aged_65_older,0.04478889076296781
aged_65_older,new_vaccinations_smoothed_per_million,0.04478889076296781
life_expectancy,people_vaccinated,0.044882617976804665
people_vaccinated,life_expectancy,0.044882617976804665
people_vaccinated_per_hundred,weekly_hosp_admissions_per_million,0.04538039730447275
weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,0.04538039730447275
new_tests_per_thousand,new_deaths_smoothed_per_million,0.0455029118518201
total_tests_per_thousand,excess_mortality_cumulative_absolute,0.04568367954961785
excess_mortality_cumulative_absolute,total_tests_per_thousand,0.04568367954961785
new_tests,diabetes_prevalence,0.0458143999412203
diabetes_prevalence,new_tests,0.0458143999412203
positive_rate,weekly_hosp_admissions,0.045873142870384825
weekly_hosp_admissions,positive_rate,0.045873142870384825
total_cases_per_million,total_deaths,0.046116988693512766
total_deaths,total_cases_per_million,0.046116988693512766
reproduction_rate,new_deaths_per_million,0.04657135120190539
new_deaths_per_million,reproduction_rate,0.04657135120190539
icu_patients,life_expectancy,0.04664051053367544
life_expectancy,icu_patients,0.04664051053367544
weekly_icu_admissions_per_million,total_cases_per_million,0.0470160390347194
total_cases_per_million,weekly_icu_admissions_per_million,0.0470160390347194
new_deaths_smoothed,icu_patients_per_million,0.04707053554043823
icu_patients_per_million,new_deaths_smoothed,0.04707053554043823
weekly_icu_admissions_per_million,new_cases_per_million,0.0472090086938749
new_cases_per_million,weekly_icu_admissions_per_million,0.0472090086938749
icu_patients,excess_mortality_cumulative_per_million,0.04723889727212863
excess_mortality_cumulative_per_million,icu_patients,0.04723889727212863
aged_70_older,new_vaccinations_smoothed_per_million,0.04737178883517994
new_vaccinations_smoothed_per_million,aged_70_older,0.04737178883517994
hosp_patients,total_cases,0.047427984345413066
total_cases,hosp_patients,0.047427984345413066
new_tests_smoothed,aged_70_older,0.047774845494855334
aged_70_older,new_tests_smoothed,0.047774845494855334
new_deaths_per_million,icu_patients,0.04815656259171786
icu_patients,new_deaths_per_million,0.04815656259171786
people_fully_vaccinated,life_expectancy,0.04835556856852451
life_expectancy,people_fully_vaccinated,0.04835556856852451
population_density,new_vaccinations_smoothed_per_million,0.04837814754087011
new_vaccinations_smoothed_per_million,population_density,0.04837814754087011
total_cases_per_million,weekly_icu_admissions,0.04868463551686814
weekly_icu_admissions,total_cases_per_million,0.04868463551686814
tests_per_case,male_smokers,0.04883586429404759
male_smokers,tests_per_case,0.04883586429404759
new_tests_smoothed,total_vaccinations_per_hundred,0.048885532096290034
total_vaccinations_per_hundred,new_tests_smoothed,0.048885532096290034
new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,0.04896675247357459
new_people_vaccinated_smoothed_per_hundred,new_tests_smoothed_per_thousand,0.04896675247357459
new_cases_smoothed,people_fully_vaccinated,0.048987174358472746
people_fully_vaccinated,new_cases_smoothed,0.048987174358472746
population_density,total_vaccinations_per_hundred,0.049176516876765074
total_vaccinations_per_hundred,population_density,0.049176516876765074
weekly_icu_admissions,excess_mortality,0.04917933540500652
excess_mortality,weekly_icu_admissions,0.04917933540500652
new_tests_smoothed_per_thousand,new_cases_per_million,0.04948445944241102
new_cases_per_million,new_tests_smoothed_per_thousand,0.04948445944241102
total_vaccinations,life_expectancy,0.04965752921797411
life_expectancy,total_vaccinations,0.04965752921797411
total_cases_per_million,new_cases_per_million,0.04975925071817688
new_cases_per_million,total_cases_per_million,0.04975925071817688
icu_patients,male_smokers,0.049817117618811704
male_smokers,icu_patients,0.049817117618811704
weekly_hosp_admissions,hospital_beds_per_thousand,0.04983424028262118
hospital_beds_per_thousand,weekly_hosp_admissions,0.04983424028262118
new_cases_per_million,icu_patients_per_million,0.04989436444363622
icu_patients_per_million,new_cases_per_million,0.04989436444363622
new_vaccinations_smoothed_per_million,new_cases_per_million,0.0501470256255305
new_cases_per_million,new_vaccinations_smoothed_per_million,0.0501470256255305
people_vaccinated_per_hundred,population_density,0.050325001071844934
population_density,people_vaccinated_per_hundred,0.050325001071844934
total_boosters,new_tests_smoothed_per_thousand,0.05072015050397768
new_tests_smoothed_per_thousand,total_boosters,0.05072015050397768
new_tests_smoothed_per_thousand,hosp_patients,0.050801877541749196
hosp_patients,new_tests_smoothed_per_thousand,0.050801877541749196
total_vaccinations_per_hundred,weekly_hosp_admissions_per_million,0.05083166028245411
weekly_hosp_admissions_per_million,total_vaccinations_per_hundred,0.05083166028245411
excess_mortality,handwashing_facilities,0.05089842482429548
handwashing_facilities,excess_mortality,0.05089842482429548
total_deaths_per_million,new_deaths_per_million,0.051410634479368875
new_deaths_per_million,total_deaths_per_million,0.051410634479368875
hosp_patients,total_tests,0.051510702881307116
total_tests,hosp_patients,0.051510702881307116
reproduction_rate,new_cases_smoothed_per_million,0.05182980341518335
new_cases_smoothed_per_million,reproduction_rate,0.05182980341518335
life_expectancy,hosp_patients,0.05230916709170739
hosp_patients,life_expectancy,0.05230916709170739
people_fully_vaccinated_per_hundred,male_smokers,0.05269581119602442
male_smokers,people_fully_vaccinated_per_hundred,0.05269581119602442
total_cases_per_million,hosp_patients,0.052864447935693656
hosp_patients,total_cases_per_million,0.052864447935693656
hospital_beds_per_thousand,new_tests_per_thousand,0.052882543551808575
new_tests_per_thousand,hospital_beds_per_thousand,0.052882543551808575
population_density,people_fully_vaccinated_per_hundred,0.05293549542143129
people_fully_vaccinated_per_hundred,population_density,0.05293549542143129
weekly_hosp_admissions,excess_mortality_cumulative,0.05296921875360476
excess_mortality_cumulative,weekly_hosp_admissions,0.05296921875360476
weekly_hosp_admissions_per_million,people_fully_vaccinated_per_hundred,0.05335498248190901
people_fully_vaccinated_per_hundred,weekly_hosp_admissions_per_million,0.05335498248190901
excess_mortality,weekly_hosp_admissions,0.053465702029208716
weekly_hosp_admissions,excess_mortality,0.053465702029208716
new_cases_smoothed,people_vaccinated,0.05348160676709969
people_vaccinated,new_cases_smoothed,0.05348160676709969
total_cases_per_million,population_density,0.05368208765321158
population_density,total_cases_per_million,0.05368208765321158
new_cases,new_people_vaccinated_smoothed,0.05370077270473291
new_people_vaccinated_smoothed,new_cases,0.05370077270473291
total_cases,weekly_hosp_admissions,0.0537501694783427
weekly_hosp_admissions,total_cases,0.0537501694783427
hosp_patients_per_million,life_expectancy,0.05385194833426239
life_expectancy,hosp_patients_per_million,0.05385194833426239
new_deaths_per_million,female_smokers,0.05397095126209286
female_smokers,new_deaths_per_million,0.05397095126209286
tests_per_case,new_tests_smoothed_per_thousand,0.054199372694342676
new_tests_smoothed_per_thousand,tests_per_case,0.054199372694342676
new_deaths_per_million,hosp_patients,0.05473703497397682
hosp_patients,new_deaths_per_million,0.05473703497397682
new_deaths_per_million,new_deaths_smoothed,0.05475163267178451
new_deaths_smoothed,new_deaths_per_million,0.05475163267178451
people_fully_vaccinated,new_people_vaccinated_smoothed,0.05479590090856433
new_people_vaccinated_smoothed,people_fully_vaccinated,0.05479590090856433
weekly_hosp_admissions_per_million,excess_mortality_cumulative,0.05496353852692849
excess_mortality_cumulative,weekly_hosp_admissions_per_million,0.05496353852692849
aged_70_older,total_tests,0.05512862794902297
total_tests,aged_70_older,0.05512862794902297
hosp_patients,new_vaccinations_smoothed_per_million,0.05515993285949078
new_vaccinations_smoothed_per_million,hosp_patients,0.05515993285949078
hosp_patients_per_million,new_people_vaccinated_smoothed_per_hundred,0.05517705770022776
new_people_vaccinated_smoothed_per_hundred,hosp_patients_per_million,0.05517705770022776
new_cases_smoothed_per_million,icu_patients,0.05540064113144175
icu_patients,new_cases_smoothed_per_million,0.05540064113144175
new_cases_smoothed,new_deaths_smoothed_per_million,0.05589161378077225
new_deaths,new_deaths_smoothed_per_million,0.05611851867964453
hosp_patients,new_tests_smoothed,0.05651159290249993
new_tests_smoothed,hosp_patients,0.05651159290249993
weekly_icu_admissions_per_million,excess_mortality_cumulative,0.05664589989556617
excess_mortality_cumulative,weekly_icu_admissions_per_million,0.05664589989556617
new_cases_smoothed,hosp_patients_per_million,0.05723413291887665
hosp_patients_per_million,new_cases_smoothed,0.05723413291887665
excess_mortality_cumulative_per_million,new_tests_per_thousand,0.05733129603918101
new_tests_per_thousand,excess_mortality_cumulative_per_million,0.05733129603918101
cardiovasc_death_rate,excess_mortality_cumulative,0.057400173987604705
excess_mortality_cumulative,cardiovasc_death_rate,0.057400173987604705
new_people_vaccinated_smoothed_per_hundred,new_tests,0.05748691338027841
new_tests,new_people_vaccinated_smoothed_per_hundred,0.05748691338027841
total_deaths,hosp_patients,0.05759656620806964
hosp_patients,total_deaths,0.05759656620806964
icu_patients,new_people_vaccinated_smoothed_per_hundred,0.0577381970246623
new_people_vaccinated_smoothed_per_hundred,icu_patients,0.0577381970246623
excess_mortality,total_cases_per_million,0.05818894257089135
total_cases_per_million,excess_mortality,0.05818894257089135
new_tests_smoothed,icu_patients,0.05821250550776577
icu_patients,new_tests_smoothed,0.05821250550776577
icu_patients,new_cases_smoothed,0.058253266655388214
new_cases_smoothed,icu_patients,0.058253266655388214
new_deaths_per_million,aged_65_older,0.05834132166702486
aged_65_older,new_deaths_per_million,0.05834132166702486
people_vaccinated,diabetes_prevalence,0.05859605379481691
diabetes_prevalence,people_vaccinated,0.05859605379481691
new_tests_smoothed,new_people_vaccinated_smoothed,0.05882729377924047
new_people_vaccinated_smoothed,new_tests_smoothed,0.05882729377924047
cardiovasc_death_rate,excess_mortality_cumulative_absolute,0.05912978121306505
excess_mortality_cumulative_absolute,cardiovasc_death_rate,0.05912978121306505
positive_rate,new_tests_smoothed_per_thousand,0.05915697723730609
new_tests_smoothed_per_thousand,positive_rate,0.05915697723730609
weekly_hosp_admissions,excess_mortality_cumulative_per_million,0.05917141617963461
excess_mortality_cumulative_per_million,weekly_hosp_admissions,0.05917141617963461
excess_mortality_cumulative,icu_patients,0.059340951459648204
icu_patients,excess_mortality_cumulative,0.059340951459648204
life_expectancy,total_boosters,0.05934138386657612
total_boosters,life_expectancy,0.05934138386657612
total_tests,weekly_hosp_admissions,0.05941712102841495
weekly_hosp_admissions,total_tests,0.05941712102841495
aged_70_older,new_deaths_per_million,0.05942736816959931
new_deaths_per_million,aged_70_older,0.05942736816959931
excess_mortality_cumulative_absolute,total_cases,0.05957413149387036
total_cases,excess_mortality_cumulative_absolute,0.05957413149387036
people_fully_vaccinated,diabetes_prevalence,0.05987170287079509
diabetes_prevalence,people_fully_vaccinated,0.05987170287079509
human_development_index,new_tests_smoothed,0.060038929225266935
new_tests_smoothed,human_development_index,0.060038929225266935
new_people_vaccinated_smoothed_per_hundred,weekly_hosp_admissions_per_million,0.06013627512275848
weekly_hosp_admissions_per_million,new_people_vaccinated_smoothed_per_hundred,0.06013627512275848
new_people_vaccinated_smoothed,total_vaccinations,0.06014463763721089
total_vaccinations,new_people_vaccinated_smoothed,0.06014463763721089
new_tests_smoothed_per_thousand,weekly_icu_admissions,0.0602506740763933
weekly_icu_admissions,new_tests_smoothed_per_thousand,0.0602506740763933
diabetes_prevalence,total_vaccinations,0.060667626340086704
total_vaccinations,diabetes_prevalence,0.060667626340086704
total_cases,total_tests,0.060808633807124084
total_tests,total_cases,0.060808633807124084
new_tests_smoothed,weekly_hosp_admissions,0.06112781657037607
weekly_hosp_admissions,new_tests_smoothed,0.06112781657037607
new_cases_smoothed_per_million,aged_65_older,0.06132862854953086
aged_65_older,new_cases_smoothed_per_million,0.06132862854953086
new_vaccinations_smoothed,total_tests,0.06135478633541265
total_tests,new_vaccinations_smoothed,0.06135478633541265
excess_mortality_cumulative_absolute,hosp_patients_per_million,0.06149828897936263
hosp_patients_per_million,excess_mortality_cumulative_absolute,0.06149828897936263
aged_65_older,new_tests_smoothed,0.061740166719522566
new_tests_smoothed,aged_65_older,0.061740166719522566
excess_mortality_cumulative,new_vaccinations,0.06181971444320089
new_vaccinations,excess_mortality_cumulative,0.06181971444320089
excess_mortality_cumulative,hosp_patients,0.06185522763270927
hosp_patients,excess_mortality_cumulative,0.06185522763270927
human_development_index,new_deaths_smoothed_per_million,0.06193297785926284
stringency_index,tests_per_case,0.06196878073217322
tests_per_case,stringency_index,0.06196878073217322
new_tests,total_vaccinations_per_hundred,0.06223809015336698
total_vaccinations_per_hundred,new_tests,0.06223809015336698
new_deaths_smoothed,population_density,0.062315795452369614
population_density,new_deaths_smoothed,0.062315795452369614
hosp_patients_per_million,new_cases_per_million,0.06243410502203717
new_cases_per_million,hosp_patients_per_million,0.06243410502203717
weekly_hosp_admissions_per_million,total_boosters_per_hundred,0.06331586232341996
total_boosters_per_hundred,weekly_hosp_admissions_per_million,0.06331586232341996
excess_mortality,male_smokers,0.06381107351735367
male_smokers,excess_mortality,0.06381107351735367
new_people_vaccinated_smoothed_per_hundred,new_deaths_per_million,0.06404081833614084
new_deaths_per_million,new_people_vaccinated_smoothed_per_hundred,0.06404081833614084
hospital_beds_per_thousand,total_tests,0.06408245723660955
total_tests,hospital_beds_per_thousand,0.06408245723660955
total_boosters,diabetes_prevalence,0.06415149863229898
diabetes_prevalence,total_boosters,0.06415149863229898
icu_patients,total_deaths_per_million,0.06416011504876552
total_deaths_per_million,icu_patients,0.06416011504876552
hospital_beds_per_thousand,new_tests_smoothed,0.06425913879811351
new_tests_smoothed,hospital_beds_per_thousand,0.06425913879811351
total_tests,human_development_index,0.06427904887886025
human_development_index,total_tests,0.06427904887886025
male_smokers,hosp_patients,0.0644742868489343
hosp_patients,male_smokers,0.0644742868489343
new_deaths,new_cases_per_million,0.0648069391580272
new_cases_per_million,new_deaths,0.0648069391580272
new_deaths_smoothed,hosp_patients_per_million,0.06485432801848781
hosp_patients_per_million,new_deaths_smoothed,0.06485432801848781
new_vaccinations,excess_mortality,0.06498349555128981
excess_mortality,new_vaccinations,0.06498349555128981
excess_mortality_cumulative_absolute,diabetes_prevalence,0.06498912472709721
diabetes_prevalence,excess_mortality_cumulative_absolute,0.06498912472709721
new_tests,people_fully_vaccinated_per_hundred,0.06508615830180829
people_fully_vaccinated_per_hundred,new_tests,0.06508615830180829
reproduction_rate,new_people_vaccinated_smoothed_per_hundred,0.06518308010247559
new_people_vaccinated_smoothed_per_hundred,reproduction_rate,0.06518308010247559
total_boosters_per_hundred,human_development_index,0.06550417529214873
human_development_index,total_boosters_per_hundred,0.06550417529214873
new_deaths_smoothed,new_tests,0.06560410764166753
new_tests,new_deaths_smoothed,0.06560410764166753
excess_mortality_cumulative,new_deaths_per_million,0.06573412837016421
new_deaths_per_million,excess_mortality_cumulative,0.06573412837016421
hosp_patients,positive_rate,0.0658287736703716
positive_rate,hosp_patients,0.0658287736703716
people_vaccinated_per_hundred,total_deaths,0.06593816323004481
total_deaths,people_vaccinated_per_hundred,0.06593816323004481
population_density,excess_mortality_cumulative_per_million,0.06601579519535612
excess_mortality_cumulative_per_million,population_density,0.06601579519535612
new_tests,new_cases_smoothed_per_million,0.06607735804010031
new_cases_smoothed_per_million,new_tests,0.06607735804010031
new_tests_per_thousand,male_smokers,0.06642181649559298
male_smokers,new_tests_per_thousand,0.06642181649559298
new_vaccinations_smoothed_per_million,excess_mortality_cumulative,0.06665934629450343
excess_mortality_cumulative,new_vaccinations_smoothed_per_million,0.06665934629450343
stringency_index,new_deaths_per_million,0.06672095776464612
new_deaths_per_million,stringency_index,0.06672095776464612
new_deaths_per_million,new_vaccinations_smoothed_per_million,0.06675175961420897
new_vaccinations_smoothed_per_million,new_deaths_per_million,0.06675175961420897
new_vaccinations_smoothed_per_million,icu_patients,0.06697419329374886
icu_patients,new_vaccinations_smoothed_per_million,0.06697419329374886
new_tests,weekly_icu_admissions_per_million,0.06698754923834183
weekly_icu_admissions_per_million,new_tests,0.06698754923834183
total_deaths_per_million,weekly_icu_admissions,0.06699415225917897
weekly_icu_admissions,total_deaths_per_million,0.06699415225917897
total_deaths,people_fully_vaccinated_per_hundred,0.0672547227475607
people_fully_vaccinated_per_hundred,total_deaths,0.0672547227475607
life_expectancy,weekly_icu_admissions,0.06767537127612366
weekly_icu_admissions,life_expectancy,0.06767537127612366
excess_mortality,excess_mortality_cumulative_absolute,0.06781762050984198
excess_mortality_cumulative_absolute,excess_mortality,0.06781762050984198
weekly_hosp_admissions,new_cases_smoothed_per_million,0.068314895985796
new_cases_smoothed_per_million,weekly_hosp_admissions,0.068314895985796
total_tests,aged_65_older,0.0683750809907776
aged_65_older,total_tests,0.0683750809907776
excess_mortality,new_tests_per_thousand,0.06958021894959705
new_tests_per_thousand,excess_mortality,0.06958021894959705
total_boosters,total_deaths_per_million,0.0697019015555494
total_deaths_per_million,total_boosters,0.0697019015555494
weekly_hosp_admissions_per_million,new_cases_smoothed,0.06988212231136497
new_cases_smoothed,weekly_hosp_admissions_per_million,0.06988212231136497
icu_patients_per_million,excess_mortality_cumulative_absolute,0.06997382680796174
excess_mortality_cumulative_absolute,icu_patients_per_million,0.06997382680796174
new_deaths_smoothed,new_people_vaccinated_smoothed_per_hundred,0.07043529485517493
new_people_vaccinated_smoothed_per_hundred,new_deaths_smoothed,0.07043529485517493
excess_mortality,icu_patients,0.07062903642825948
icu_patients,excess_mortality,0.07062903642825948
new_tests_per_thousand,median_age,0.07071035205436274
median_age,new_tests_per_thousand,0.07071035205436274
excess_mortality,hospital_beds_per_thousand,0.07091008722624641
hospital_beds_per_thousand,excess_mortality,0.07091008722624641
excess_mortality_cumulative_per_million,new_tests_smoothed_per_thousand,0.07113803620772126
new_tests_smoothed_per_thousand,excess_mortality_cumulative_per_million,0.07113803620772126
